,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Lube Oil Tank Temperature,Motor Current Phase A,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 2 Bearing Temperature,Pump Radial Bearing Vibration,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1
56,1300.437184926736,329402.1723284722,334621.8145976215,1696.7461716967014,75.65885681976042,156.95813721586805,0.0,0.0,4253.264279023958,1711.6606676953124,1019.562792431198,143.74019419364583,8.16875377181198,3588.998292398784,24.497678875597224,0.3922127016404513,226.6316197105903,98.49751104002256
57,1300.469973225347,317798.76034425345,321444.2897388194,1745.7553570744792,73.27853680984896,151.12743017123265,0.0,0.0,4254.545004835938,1758.834772120486,930.7758678773438,143.4357685327257,8.520955020766493,3589.828863021181,24.69171099332292,0.3120460490013889,226.6707656455556,96.38070405059548
58,1300.2680959939237,309309.66713050345,312241.614049375,1759.0004184986112,67.27395302852779,149.33024036623266,0.0,0.0,4251.243063366319,1771.1744661217017,905.8708245906076,142.7208403003993,8.685999876340798,3589.8624959899307,24.722243129873263,0.2902772196472222,227.06830656279516,92.75677240294443
59,1300.008380279514,307731.15155477426,310337.34858708334,1762.8706421986112,67.91926374435765,148.9192756997396,0.0,0.0,4242.998700305382,1774.9543590163194,898.1338251228992,141.96859105939237,8.542267244064583,3589.9055754868064,24.75913998719618,0.28428855618125,227.30745223631945,92.88322815894792
60,1300.1804529269098,315628.1309334375,317484.82937574654,1744.4241230470486,66.65005750852778,151.41658367611112,0.0,0.0,4243.321929513541,1757.4563156602433,933.3539245434029,142.25103492171874,8.38994177935052,3589.19537044809,24.68077934521528,0.3138429683861111,227.6406015884722,92.4560439586684
61,1300.4480810840278,325456.0325013368,330176.022296059,1673.927349284375,78.24756963515799,159.87789080711806,0.0,0.0,4235.269071716493,1688.944129394271,1061.1734507135416,144.4429332257118,8.05542596288316,3588.8379691649307,24.396514326015627,0.4342134155927084,227.21221514534724,99.72790367087848
62,1300.8445911230904,327236.43810621527,334244.1583523437,1587.011248872917,79.67519371639757,170.02285728189236,0.0,0.0,4227.43231125625,1603.6118511840275,1219.113363504514,145.59086791545138,7.864163737661979,3588.124862770486,23.95800987114584,0.5870429066637153,226.2621955172396,102.2754557652014
63,1301.2945595288195,327257.95701765624,332739.60024692706,1584.257867839757,80.14310554664583,170.20682518762152,0.0,0.0,4230.1794212446175,1600.7870830107638,1223.511797057066,145.09860587973958,7.928981746732812,3587.9031180701386,23.840778637067707,0.5921270971515625,226.22044853196184,101.41808293291146
64,1300.629929315278,316378.8186775347,323763.0296637326,1626.4429604529514,75.6072441220382,165.8267477514757,0.0,0.0,4232.032241580903,1641.3965732592012,1151.1329656728992,143.7043508690278,8.081873608797569,3587.9279096802084,24.15332097582118,0.5144789635689235,227.0005251701389,98.03242123228644
65,1300.3396031973955,314379.1127205035,321053.4770492708,1581.3733555472222,71.5172511603889,170.8966360118403,0.0,0.0,4230.825845857987,1597.137513693229,1231.491876487465,141.74351482939238,7.958754701905208,3587.2783308460075,22.991440692184025,0.6014953320114583,223.9077389218924,94.2510123146927
66,1300.7254911689236,316335.2892395486,323821.3124327257,1602.336122713368,71.25147097235069,168.4702544557986,0.0,0.0,4233.337566639583,1617.9060652958333,1194.2234135029687,142.1103934448264,8.105945374048611,3588.214726171354,23.613074614934025,0.561668715676736,225.87609374244792,94.8160166196927
