,Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Radial Bearing Vibration,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2
20,1299.9655156635417,1299.9500197182292,311232.4329619271,314966.8829947222,1748.6385437289932,1751.3722199850693,57.86957896749479,61.41557195389236,150.73323046907987,150.83704828932292,149.45538446904513,,,4247.900240593924,1761.3088714215278,923.9978828221701,133.11575499378472,141.21169424833334,9.144058359242882,3589.1288506749997,24.78061594594618,16.703374751868054,0.332023155615625,227.83973529631945,90.0744853848941,76.6497736176007
21,1299.900346547743,1299.865958152778,315828.9478928472,320561.8928747743,1733.1023938189235,1735.891783127778,58.781082936055554,61.614979911491325,152.79764073394097,152.91403649347222,151.43805061680555,,,4239.113591528125,1746.5184148385415,951.7237282759202,133.58033922251735,141.33426275081598,9.059543355140624,3590.822556554861,24.632121414597222,16.570168166223958,0.361988995513368,227.4587151867361,90.62776138517188,77.30316203964931
22,1300.1230066317707,1300.110910635764,323782.60802751733,326609.7028736458,1750.3783022156251,1753.495267396007,60.42669318390104,65.25452218582639,150.55054467034722,150.85800874244794,149.25195874095485,,,4234.851696877605,1764.2185323798612,916.7970538145313,134.28890151730903,141.97725289758682,9.195915255949306,3588.8642261555556,24.788794687421877,16.703152974385414,0.33016517130121525,227.80247425248263,91.98597212370485,78.89779104922049
23,1300.4387096899306,1300.4181633756943,325706.2958476215,325929.32607229165,1732.3071894184027,1735.8444216845487,66.4444833122448,71.12531016667013,152.70619875342013,152.94287288185762,151.42419695347223,,,4235.700157005729,1746.6684209454859,949.5817890064584,137.16123665729165,143.05693180541667,9.15088215387552,3588.44307080625,24.709176905614584,16.65425046238889,0.36341734464270836,227.4197211512847,95.21778858371702,83.2314420884809
24,1300.690156350868,1300.659483701736,324576.40081734373,324225.85123425344,1700.5205239645834,1703.7687963065973,56.826834931633684,57.18257162838716,12.397544248784722,12.41729071140625,12.296980887100695,,,4245.080022020313,171.05689040295312,135.55282377426215,71.99139038986632,67.88731435078299,1.8457842644340279,,25.879135206994793,17.454059219427084,-0.02886684629687499,193.60615092637155,59.913045300355904,58.554239686315974
25,1300.811362125868,1300.7443629812499,323634.1063940104,323243.96797638887,1721.5107410697917,1724.9100448657985,50.939013233465275,53.50796349708334,0.0,0.0,0.0,,,4245.6394069385415,29.043133837,124.67335314409722,51.85167589916319,51.69715789293403,1.1015369698381945,,26.30985815062153,17.65919242964757,-0.0621556184737847,140.7214115140972,51.955539135140626,51.86235433360416
26,1300.1935257262153,1300.1854468927083,322560.47553468746,322652.3984627257,1720.1493072921876,1723.5278406828124,46.26940651802778,55.10656825897396,0.0,0.0,0.0,,,4249.457287021528,21.782275466959376,156.5127618942014,47.90051161514583,49.25800989073959,1.0936002066194443,,20.200700024341494,11.402661303858855,-0.061977769079861106,113.76131893805555,49.22260348927777,48.70552237759028
27,1301.1211449548612,1301.0544842461807,324482.265210625,325441.75427317707,1732.534421860243,1735.9487648916668,45.16341732938542,44.8119900769566,0.0,0.0,0.0,,,4244.698784816494,15.662032284182292,161.88479281125,46.925519985625,47.03066859508159,1.1550346959663194,,13.29021481373611,4.3162830063031254,-0.061861717733333314,95.76152138707987,47.47647892304861,47.08041919868229
28,1300.3348566769096,1300.315947303125,313338.93982515624,314946.6799239583,1758.3848723991318,1761.416104780382,45.035895064116325,44.28186614846354,0.0,0.0,0.0,,,4242.432654328299,19.38325770845139,161.29940528126738,45.52245681749305,45.64169465313716,1.1374682922543402,,16.54168542340104,7.624190921159376,-0.06193508919618055,83.27045098543576,46.537227090201384,46.26673131188368
29,1300.3737349628473,1300.318409752257,310684.4206143403,313832.8101381076,1756.6254405159723,1759.5516779833333,40.96412392799305,93.34429136127257,0.0,0.0,0.0,,,4240.0023060388885,11.233410811514062,171.92872897709375,61.194626115407985,55.60879123409375,1.1037887326699654,,8.601621037963021,0.6398029062739583,-0.051994166755381925,145.81370496576042,51.52192134460243,50.131610709430554
30,1300.1898274140624,1300.1398522121528,309174.9474590104,310884.2159596007,1760.488567717361,1763.4018642730905,43.394372718842014,99.96698417674826,0.0,0.0,0.0,,,4247.45167034132,7.3093286189744795,180.00750783281248,55.956062819562504,52.25930782691146,1.148204902623264,,5.36607189567691,0.2505826680785764,-0.04061434228645833,116.55994403347742,50.34396165541493,49.29921030534722
31,1300.1558574298613,1300.1555475994792,305818.66629605903,308273.3618900347,1765.988506322222,1768.9336183385417,50.31528527610243,93.36630502019445,28.000752443715278,28.05778161940972,27.868565991093746,,,4245.95783976875,339.2722692111823,307.55899907057466,67.5519408464236,68.17391983741493,2.632351775252257,,9.074010042706597,4.252542925226076,0.018290230855034728,124.05878077739756,59.44736053015277,56.64154711896527
32,1299.9098145263888,1299.9352312902777,305070.1447844271,307265.5373347917,1766.8965142208333,1769.8268854159724,67.16588611407987,70.95606277050868,148.4201329363368,148.7208701263368,147.68022331932292,,,4236.961104684375,1778.806318072396,887.9827971775521,135.06725089524306,143.4081966613889,9.018638972251388,3589.9902340000012,24.873435371715104,16.848458133479166,0.27448876086597224,226.7087912190104,95.72217570413196,83.81873936523091
33,1300.1922238498264,1300.1658231359374,315795.6761697743,318256.588414809,1744.0777170855902,1747.2718785637153,76.06874912974305,79.42503950329687,151.5512632584375,151.8438213375,150.5560880026389,,,4232.266253334896,1757.373641522396,931.4564896280904,138.88735527260417,145.24092871637154,8.929666996570834,3589.898330521007,24.476096755248783,16.660680092413195,0.310521090597743,226.38491741526042,101.50937394148089,90.64017516108854
34,1300.4763434097222,1300.4017096194445,328992.5337703993,334071.03079769097,1717.1193128159723,1720.54675863559,81.28502000176563,83.56586284909375,155.03659631944444,155.25231984946183,153.95326895494793,,,4226.5384829357645,1731.6904116802082,980.7723003079167,141.67702563305556,146.99924937611112,8.787760087184202,3588.7696627800347,24.63256639275868,16.684491600779513,0.35210405083836804,226.8845589261111,105.32097320817708,95.19349024562153
35,1300.9985772109376,1300.9882953510416,322057.6388700868,326660.16508032987,1709.5755056366318,1712.6935963329863,72.2018263102066,74.91800581614584,155.8710267175,156.05192293345488,154.8154265644618,,,4227.91183667691,1723.8742459265625,995.6253154560591,138.84152799421875,144.13374650748264,8.87398011319757,3589.755759480382,24.61578085725,16.670237786564236,0.3670076052355903,226.9680899092014,98.82883736693576,87.8137088047309
36,1300.177544898264,1300.1572591404515,310017.01363164926,313678.5699411285,1744.2673814998263,1747.1600070564234,65.2668274641545,69.83066479632119,151.697964911875,151.91519368217013,150.66236271614585,,,4230.89021150191,1756.9178665182292,933.939851157257,133.2076652402604,141.54583453680556,9.061136352020313,3590.097356848785,24.776611127472222,16.755125746479166,0.3120002174902778,226.64479345239585,94.24614331327604,82.44765096237848
37,1300.3504085722222,1300.2996245588542,315427.1506487847,320071.90277550346,1719.4601534616318,1722.6121159916665,73.16205025372048,76.70041469339583,154.59756925612848,154.78484388157986,153.56486151715276,,,4230.083344114757,1733.0292568663194,978.4803564526388,134.48592843215278,143.35375278284724,8.804300136271701,3589.9114888411464,24.671870213131943,16.693608146489584,0.3507907927574653,226.19101399317708,99.03770176286632,88.06365951054514
38,1300.0254333953126,1299.9727311467016,309216.7169359201,313626.1727408333,1753.7752516932292,1756.4590282239583,61.71175350614409,65.05089114369791,150.23203614284722,150.43186687359375,149.30704321618057,,,4236.379310538889,1766.0862380399303,914.54548964125,132.34624130980905,142.7660731024479,8.999311218822223,3589.860160135764,24.61336279318472,16.77253106997222,0.29475900807291666,227.47235818190973,92.66246051793404,79.89108811882292
39,1299.9716791824653,1299.987902135243,318509.7381811111,321776.4354737326,1744.5581907751737,1747.601582206771,64.16910107137153,68.99487685166666,151.33123126833334,151.60376283368055,150.4333200349479,,,4237.547895395834,1757.6455512390623,931.4332566898785,134.64385354484375,142.86422648166666,8.966143434501562,3590.314860961285,24.74048677617535,16.760411302456596,0.3089449042861111,227.8758814311458,93.94464433059376,81.60136924453299
40,1300.0263443472222,1299.9943413043402,328000.47363100696,330784.6393047743,1734.724424174132,1738.1832780817708,69.61316105525347,73.65933710868578,152.64692202145835,152.87040914439237,151.69765774958333,,,4234.757348900868,1748.9710366381944,948.7745726709201,134.53616190225694,143.75566051796875,8.948716868127084,3589.4827343435763,24.704745105249998,16.716207771017363,0.3235645908442708,227.5916269702257,97.35585495765798,85.64533576437499
41,1300.3412676248265,1300.2539066815973,332510.361076684,336850.9531719965,1714.8688760763887,1718.5047148675346,76.80069293843403,80.59474944284895,155.0235411696875,155.1439912878993,153.84646045355902,,,4233.528984679688,1729.817477165625,984.479369342066,137.8225851375,145.05766396534722,8.789369211171701,3588.995847136458,24.62029786409028,16.6665091649809,0.35658934774305556,226.94358444217016,101.52902231819618,90.8571265380052
42,1300.6570826282987,1300.656641666493,335081.2542241493,339509.09305890626,1724.9716861762151,1728.6341586027777,71.17442972784376,74.3740581075625,153.43576678677084,153.72923061402778,152.5570685417361,,,4243.918363966667,1740.0355866213542,966.0900901276564,138.63301655723959,143.32658455916666,9.02996085351823,3588.8694625723956,24.667442094953124,16.715395937682292,0.3404686088404514,227.16457139131947,97.73691473519098,86.54252368743403
43,1300.5493387067709,1300.4872295248265,325820.63722614583,328034.2175275,1744.6481139109376,1748.318057128125,72.47637175451909,76.66637503303471,151.13650860243055,151.50226102913194,150.18118447479168,,,4238.5322385241325,1758.7447656899305,930.6106202539063,136.76652591501735,144.30130755376737,9.04614487075243,3589.6571646682296,24.72811624937847,16.767161871125,0.3097775560359375,226.8606822686632,99.0747412124809,87.8653624534236
44,1300.0719757967015,1300.0590355984375,317117.2800378299,319293.40706737846,1753.7801048319443,1756.8980147569443,66.03428487444965,69.41736514034723,149.88723614197917,150.26753544578125,148.9927445171007,,,4241.226462647222,1766.8594030020834,913.4178291223611,137.07297595071182,142.52174189628474,9.250051373893923,3589.1082579644094,24.76183492313368,16.781373166324652,0.29561942382743056,227.42766333453125,94.58935074413195,82.62880975672743
45,1300.0380269472223,1300.0063558164932,321964.0059009375,324278.8506006771,1742.8134242847223,1745.9218496190972,54.52415489882986,57.17112042044791,151.58478033796877,151.86045316052085,150.71967816609373,,,4242.681369026736,1756.6544224984375,934.4726168531771,132.34228598854165,140.36983382479167,9.359976046548958,3589.9065588750004,24.7082458244809,16.719504995779513,0.31146839582309027,228.06641729472224,88.02557009636111,74.3894349191007
46,1300.4046334034722,1300.3789109812499,316058.82094463543,320501.83335859375,1733.7125892435763,1736.7020520826388,63.85505262282986,67.7499711599757,152.58194715418404,152.77935440538192,151.51902969866322,,,4243.303820643403,1747.037325460243,951.5189340260416,133.72953665260417,142.5013588327257,8.952418674102084,3589.965252825695,24.646166712362845,16.68130569438021,0.32817046066319444,227.43311371862845,93.30333936491493,81.09581808514584
47,1300.3130361189237,1300.3415899954862,315937.7980772222,316789.0736681597,1733.177957069618,1736.26331865625,69.41158324548611,73.12729937506424,152.26486524996528,152.4986897126736,151.34504687574653,,,4242.624583953125,1746.4522310331597,951.1076911972223,138.04703932880207,143.43339827876736,8.965018394914061,3589.333298747396,24.657474452918404,16.730857703918403,0.32989939954427083,227.27011030138888,96.82202421293576,85.26557124854168
48,1300.7483015006944,1300.6934674611111,316660.4799075694,318139.03304348956,1745.8018972282987,1748.9341290236111,55.37441683344444,79.95362889670659,29.580076257430555,29.63896390345486,29.44732449059028,,,4252.636549395833,372.257894638526,294.93940977150004,90.17994917765277,87.52993909784897,2.691998891744618,,25.583385392725692,17.373975039510416,0.009924657870486117,204.2600603453299,72.55678984258333,68.43082487125695
49,1300.5957937336805,1300.5457465538193,332677.87267576385,335238.3350997222,1725.7935165791666,1729.4989965171874,55.11523280345139,53.72660987375,0.0,0.0,0.0,,,4253.163138006597,29.05093361702257,150.9524507555382,62.08349334203646,58.23857192862674,1.113009458386632,,25.907850953579864,17.549541132309027,-0.061416434766493055,176.61525452149306,55.94488479300347,55.71072833474306
50,1299.9819257288195,1299.988747601389,329483.88626126735,331198.4425050521,1733.2065507277778,1736.7957315253473,55.980343914281256,57.49571757913021,84.38142539126737,84.50727342510416,83.82670239362847,,,4252.956563745312,966.83583593175,593.2470889847639,96.6423022475816,99.25470442648437,4.988501847780035,,25.354094113564233,17.147417817842015,0.15534482229756946,187.8453139561111,72.78465042457292,66.12814130189237
51,1299.5245101805556,1299.5263274343752,327752.7305099306,330668.0443231423,1726.97484650625,1730.267280715104,58.08303330141146,60.55120017263542,153.72588977559028,153.99177142810763,152.7901706304861,,,4245.694382822223,1741.3185556881945,964.022783799861,134.49930183373263,141.35759066743054,8.101706548454514,3589.4090684300345,24.705787151088543,16.735407259208333,0.3366366241876736,227.76152483583334,89.64290680623091,76.97959050077951
52,1300.204748349132,1300.168532183507,325664.15569965274,328223.3722146701,1733.3434169192708,1736.66872245816,61.16954950897222,63.4374767853368,153.08618885430556,153.16809700565972,152.10076558819446,,,4243.340440635243,1747.453419903993,952.9002470980382,132.54893746390627,142.16627671440972,8.226102274888715,3589.66119428125,24.66086932533229,16.68413322694271,0.32887324824461805,227.68313342442707,91.66002984449652,79.38861924939583
53,1300.233079701389,1300.192678938368,332024.62002864585,335087.7393478993,1734.0631421909723,1737.565023550868,68.50880345902604,73.13795137872395,153.07146223916666,153.11984558625,152.02011613060765,,,4240.73046817309,1748.4982612381946,952.3155694654341,136.69539027487846,143.5092883927257,8.26104127225573,3589.547967193229,24.68515397874444,16.72180260829514,0.32935743307465276,227.47265628255207,96.0762281008611,84.9158049186111
54,1300.5680241975695,1300.5261945947918,332473.61135907983,336186.0800977951,1728.6776255769096,1732.2585254166665,72.99919254114583,77.04798550475174,153.6477770410243,153.73355885149306,152.6649942216146,,,4240.469609423264,1743.2788684699651,962.9894289537674,137.6459927530903,144.2241265459722,8.257834168606077,3589.321144993576,24.666123046257468,16.714349439434027,0.33841535683663193,227.25757171055557,98.67359426805035,87.90969463719271
55,1300.6835726894096,1300.691941350868,331994.96889444446,336979.43497470487,1716.415891038889,1720.0211124838543,73.01940418084548,76.39275087255209,154.85528443342014,154.96457386800347,153.80016877373262,,,4251.968427379166,1731.3365783880208,985.1947478523265,136.19201478963544,143.83763417010417,8.311992648977258,3589.3248166411454,24.61218627232639,16.68599726392882,0.358395484925,226.73932747375002,98.43801435242534,87.84876994557813
56,1300.4916020975693,1300.437184926736,329402.1723284722,334621.8145976215,1696.7461716967014,1700.1993178074651,73.22844400276041,75.65885681976042,156.95813721586805,157.0592304975347,155.81114179324655,,,4253.264279023958,1711.6606676953124,1019.5627924311979,139.46636155203126,143.74019419364583,8.16875377181198,3588.998292398784,24.497678875597224,16.59949197825,0.39221270164045136,226.6316197105903,98.49751104002257,88.02997226188715
57,1300.4813729029515,1300.469973225347,317798.76034425345,321444.2897388194,1745.7553570744792,1748.8591295118056,69.61545015575695,73.27853680984896,151.12743017123265,151.1240887695139,149.87296507649307,,,4254.545004835938,1758.834772120486,930.7758678773438,135.48297603991318,143.4357685327257,8.520955020766493,3589.828863021181,24.691710993322918,16.753098940350693,0.3120460490013889,226.67076564555558,96.38070405059548,85.55991790955902
58,1300.2633271572918,1300.2680959939235,309309.66713050345,312241.614049375,1759.0004184986112,1761.8175489831597,63.356596682510414,67.27395302852779,149.33024036623266,149.39264388092013,148.32510031581597,,,4251.243063366319,1771.1744661217015,905.8708245906076,131.96435448567706,142.7208403003993,8.685999876340798,3589.8624959899307,24.722243129873263,16.766494501331596,0.2902772196472222,227.06830656279513,92.75677240294445,80.85492150386459
59,1300.0601861956598,1300.0083802795139,307731.15155477426,310337.34858708334,1762.8706421986112,1765.8218557635416,63.508310516006944,67.91926374435765,148.9192756997396,149.01227418595485,147.95796654743057,,,4242.998700305382,1774.9543590163194,898.1338251228992,133.7846524001736,141.96859105939237,8.542267244064583,3589.9055754868064,24.75913998719618,16.821059911644095,0.28428855618125,227.30745223631945,92.88322815894792,81.1469998081198
60,1300.1996435440972,1300.1804529269098,315628.1309334375,317484.82937574654,1744.4241230470486,1747.5394752319444,62.80189858871875,66.65005750852778,151.41658367611112,151.47638439373264,150.34173220529513,,,4243.321929513541,1757.4563156602433,933.3539245434027,132.93978280434027,142.25103492171874,8.38994177935052,3589.19537044809,24.680779345215278,16.727623848934027,0.3138429683861111,227.6406015884722,92.4560439586684,80.59973862692013
61,1300.4481348451388,1300.4480810840278,325456.0325013368,330176.022296059,1673.927349284375,1677.190986466493,74.3639790588316,78.24756963515799,159.87789080711806,159.91413093677082,158.68604526750002,,,4235.269071716493,1688.944129394271,1061.1734507135416,137.50101995211804,144.4429332257118,8.05542596288316,3588.8379691649307,24.396514326015627,16.555477508723957,0.4342134155927084,227.21221514534724,99.72790367087848,89.42144304246354
62,1300.9299888840278,1300.8445911230904,327236.43810621527,334244.1583523437,1587.011248872917,1590.1588964730902,79.18477278156772,79.67519371639757,170.02285728189236,169.97937934682292,168.75751404177083,,,4227.43231125625,1603.6118511840277,1219.113363504514,140.65126938305556,145.59086791545138,7.864163737661979,3588.124862770486,23.958009871145837,16.204190940003475,0.5870429066637153,226.2621955172396,102.27545576520139,92.83550790818228
63,1301.2690173475694,1301.2945595288195,327257.95701765624,332739.60024692706,1584.257867839757,1587.3924194774306,78.08646446599133,80.14310554664583,170.20682518762152,170.19131725920138,168.9403844648264,,,4230.1794212446175,1600.7870830107638,1223.511797057066,140.18489701713543,145.09860587973958,7.928981746732812,3587.9031180701386,23.840778637067707,16.097327083493056,0.5921270971515625,226.22044853196184,101.41808293291146,91.89783044127083
64,1300.672683148611,1300.6299293152779,316378.8186775347,323763.0296637326,1626.4429604529514,1629.2764582104166,73.28503025639063,75.6072441220382,165.8267477514757,165.69289551055556,164.4467411067361,,,4232.032241580903,1641.3965732592012,1151.1329656728992,139.47052525189235,143.7043508690278,8.081873608797569,3587.9279096802084,24.15332097582118,16.36666991605729,0.5144789635689235,227.0005251701389,98.03242123228645,87.85590719382292
65,1300.285613321875,1300.3396031973957,314379.1127205035,321053.4770492708,1581.3733555472222,1584.0104081911459,67.31925088959028,71.5172511603889,170.8966360118403,170.81036808748263,169.63903317460068,,,4230.825845857987,1597.137513693229,1231.4918764874653,136.51228399017361,141.74351482939238,7.958754701905208,3587.2783308460075,22.991440692184025,15.186301612684026,0.6014953320114583,223.90773892189236,94.2510123146927,83.65205651522223
